# requirement_level_code	M	M	M	R	O	O	R	O	M	M	O	O	O	O	R	O	O	O	O	O	O	O	O	O	M	M	O	O	O	M	M	M	R	R	R	HR	HR	HR	HR	HR	O	O	O	R	R	R	O	O	O	HR	HR	R	R	HR	R	HR	HR	HR	HR	R	R	R	O	O	HR	HR	R	R	HR	HR	R	R	R	R	R	O	O	R	O	O	R	R	R	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	R	R	R	R	R	O	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R
# section	Sample information	Sample information	Sample information	Sample relations	Sample relations	Sample relations	Sample relations	Sample relations	Sample collection	Sample collection	Sample collection	Sample collection	Sample collection	Sample collection	Project	User defined	User defined	User defined	User defined	User defined	User defined	User defined	User defined	User defined	Sample collection	Sample collection	Sample collection	Sample collection	Sample collection	Sample collection	Sample collection	Sample collection	Sample collection	Sample collection	Sample collection	Sample collection	Sample collection	Sample storage	Sample storage	Sample storage	Sample storage	Sample storage	Sample storage	Sample preparation	Sample preparation	Sample preparation	Sample preparation	Sample preparation	Sample preparation	Sample preparation	Sample preparation	Sample preparation	Sample preparation	Sample preparation	Sample preparation	Sample preparation	Sample preparation	Sample preparation	Sample preparation	Sample preparation	Sample preparation	Sample preparation	Sample preparation	Nucleic acid extraction	Nucleic acid extraction	Nucleic acid extraction	Nucleic acid extraction	Nucleic acid extraction	Nucleic acid extraction	Nucleic acid extraction	Nucleic acid extraction	Nucleic acid extraction	Nucleic acid extraction	Nucleic acid extraction	Nucleic acid extraction	Nucleic acid extraction	Nucleic acid extraction	Nucleic acid extraction	Nucleic acid extraction	Environment	Environment	Environment	Environment	Environment	Environment	Environment	Environment	Environment	Environment	Environment	Environment	Environment	Environment	Environment	Environment	Environment	Environment	Environment	Environment	Environment	Environment	Environment	Environment	Environment	Environment	Environment	Environment	Environment	Environment	Environment	Environment	Environment	Environment	Environment	Environment	Environment	Environment	Environment	Environment	Environment	Environment	Environment	Environment	Environment	Environment	Environment	Environment	Environment	Environment	Environment	Environment	Environment	Environment	Environment	Environment	Environment	Environment	Environment	Environment	User defined	User defined	Environment	Environment	Environment	Environment	Environment	User defined	Environment	Environment	Environment	Environment	Environment	Environment	Environment	Environment	Environment	Environment	Environment	Environment	Environment	Environment	Environment	Sample collection	Sample collection	Sample collection	Sample collection	Sample collection	Sample collection	Sample preparation	Sample preparation	Sample preparation	Sample preparation	Data management	Data management	Sample collection	Nucleic acid extraction	Nucleic acid extraction
samp_name	samp_category	neg_cont_type	pos_cont_type	materialSampleID	sample_derived_from	sample_composed_of	rel_cont_id	biological_rep_relation	decimalLongitude	decimalLatitude	verbatimLongitude	verbatimLatitude	verbatimCoordinateSystem	verbatimSRS	expedition_id	cruiseName	cruiseURL	cruiseStartDate	cruiseEndDate	cruiseLocation	geomeName	geomeURL	expeditionReportName	expeditionReportURL	geo_loc_name	eventDate	eventDurationValue	verbatimEventDate	verbatimEventTime	env_broad_scale	env_local_scale	env_medium	habitat_natural_artificial_0_1	samp_collect_method	samp_collect_device	samp_size	samp_size_unit	samp_store_temp	samp_store_sol	samp_store_dur	samp_store_loc	dna_store_loc	samp_store_method_additional	samp_mat_process	filter_passive_active_0_1	stationed_sample_dur	pump_flow_rate	pump_flow_rate_unit	prefilter_material	size_frac_low	size_frac	filter_diameter	filter_surface_area	filter_material	filter_name	precip_chem_prep	precip_force_prep	precip_time_prep	precip_temp_prep	prepped_samp_store_temp	prepped_samp_store_sol	prepped_samp_store_dur	prep_method_additional	date_ext	samp_vol_we_dna_ext	samp_vol_we_dna_ext_unit	nucl_acid_ext_lysis	nucl_acid_ext_sep	nucl_acid_ext	nucl_acid_ext_kit	nucl_acid_ext_modify	dna_cleanup_0_1	dna_cleanup_method	concentration	concentration_unit	concentration_method	ratioOfAbsorbance260_280	pool_dna_num	nucl_acid_ext_method_additional	samp_weather	minimumDepthInMeters	maximumDepthInMeters	tot_depth_water_col	elev	temp	chlorophyll	light_intensity	ph	ph_meth	salinity	suspend_part_matter	tidal_stage	turbidity	water_current	solar_irradiance	wind_direction	wind_speed	diss_inorg_carb	diss_inorg_carb_unit	diss_inorg_nitro	diss_inorg_nitro_unit	diss_org_carb	diss_org_carb_unit	diss_org_nitro	diss_org_nitro_unit	diss_oxygen	diss_oxygen_unit	tot_diss_nitro	tot_diss_nitro_unit	tot_inorg_nitro	tot_inorg_nitro_unit	tot_nitro	tot_nitro_unit	tot_part_carb	tot_part_carb_unit	tot_org_carb	tot_org_carb_unit	tot_org_c_meth	tot_nitro_content	tot_nitro_content_unit	tot_nitro_cont_meth	tot_carb	tot_carb_unit	part_org_carb	part_org_carb_unit	part_org_nitro	part_org_nitro_unit	nitrate	nitrate_unit	nitrite	nitrite_unit	nitro	nitro_unit	org_carb	org_carb_unit	org_matter	org_matter_unit	org_nitro	org_nitro_unit	dna_conc	dna_conc_unit	ammonium	ammonium_unit	carbonate	carbonate_unit	hydrogen_ion	hydrogen_ion_unit	nitrate_plus_nitrite	nitrate_plus_nitrite_unit	omega_arag	pco2	pco2_unit	phosphate	phosphate_unit	pressure	pressure_unit	silicate	silicate_unit	tot_alkalinity	tot_alkalinity_unit	transmittance	transmittance_unit	serial_number	line_id	station_id	ctd_cast_number	ctd_bottle_number	replicate_number	extract_id	extract_plate	extract_well_number	extract_well_position	biosample_accession	organism	samp_collect_notes	dna_yield	dna_yield_unit
EX2206_D09_04W	sample			EX2206_D09_04W					-65.32943726	19.36276245					EX2206	Voyage to the Ridge 2022 [Expedition 3]	https://oceanexplorer.noaa.gov/okeanos/explorations/22voyage-to-the-ridge/welcome.html	8/6/22	9/2/22	Central North Atlantic	EX2206_eDNA (EX2206_eDNA)	https://geome-db.org/record/ark:/21547/Fit2	EX-22-06	https://repository.library.noaa.gov/view/noaa/49989	Central North Atlantic: Main Ridge - Puerto Rico Trench	2022-08-31T17:35:51Z				missing: not provided	missing: not provided	missing: not provided			ROV				Longmire's Buffer Solution												0.45														0	L															5002.986816	5002.986816			2.186000109					34.63499832																7.427000046	mg/L																																																											DIVE9	Bottle 2								bottle 2 at 5 m depth		
EX2206_D09_03W	sample			EX2206_D09_03W					missing: not provided	missing: not provided					EX2206	Voyage to the Ridge 2022 [Expedition 3]	https://oceanexplorer.noaa.gov/okeanos/explorations/22voyage-to-the-ridge/welcome.html	8/6/22	9/2/22	Central North Atlantic	EX2206_eDNA (EX2206_eDNA)	https://geome-db.org/record/ark:/21547/Fit2	EX-22-06	https://repository.library.noaa.gov/view/noaa/49989	missing: not provided	missing: not provided				missing: not provided	missing: not provided	missing: not provided																																																																																																																																																	
EX2206_D09_02W	sample			EX2206_D09_02W					missing: not provided	missing: not provided					EX2206	Voyage to the Ridge 2022 [Expedition 3]	https://oceanexplorer.noaa.gov/okeanos/explorations/22voyage-to-the-ridge/welcome.html	8/6/22	9/2/22	Central North Atlantic	EX2206_eDNA (EX2206_eDNA)	https://geome-db.org/record/ark:/21547/Fit2	EX-22-06	https://repository.library.noaa.gov/view/noaa/49989	missing: not provided	missing: not provided				missing: not provided	missing: not provided	missing: not provided																																																																																																																																																	
EX2206_D09_01W	sample			EX2206_D09_01W					-65.3294754	19.36348915					EX2206	Voyage to the Ridge 2022 [Expedition 3]	https://oceanexplorer.noaa.gov/okeanos/explorations/22voyage-to-the-ridge/welcome.html	8/6/22	9/2/22	Central North Atlantic	EX2206_eDNA (EX2206_eDNA)	https://geome-db.org/record/ark:/21547/Fit2	EX-22-06	https://repository.library.noaa.gov/view/noaa/49989	Central North Atlantic: Main Ridge - Puerto Rico Trench	2022-08-31T15:51:19Z				missing: not provided	missing: not provided	missing: not provided			ROV				Longmire's Buffer Solution												0.45														0	L															5994.384766	5994.384766			2.059999943					34.65499878																7.288000107	mg/L																																																											DIVE9	Bottle 1								bottle 1		
EX2206_D08_BLW	negative control	field negative		EX2206_D08_BLW					not applicable: control sample	not applicable: control sample					EX2206	Voyage to the Ridge 2022 [Expedition 3]	https://oceanexplorer.noaa.gov/okeanos/explorations/22voyage-to-the-ridge/welcome.html	8/6/22	9/2/22	Central North Atlantic	EX2206_eDNA (EX2206_eDNA)	https://geome-db.org/record/ark:/21547/Fit2	EX-22-06	https://repository.library.noaa.gov/view/noaa/49989	Central North Atlantic: SW St. Croix	not applicable: control sample				missing: not provided	missing: not provided	missing: not provided			ROV				Longmire's Buffer Solution												missing: not provided														0	L															not applicable: control sample	not applicable: control sample			not applicable: control sample					not applicable: control sample																not applicable: control sample	not applicable: control sample																																																											DIVE8									Blank Water Specimen		
EX2206_D08_03W	sample			EX2206_D08_03W					-64.86808014	17.58500862					EX2206	Voyage to the Ridge 2022 [Expedition 3]	https://oceanexplorer.noaa.gov/okeanos/explorations/22voyage-to-the-ridge/welcome.html	8/6/22	9/2/22	Central North Atlantic	EX2206_eDNA (EX2206_eDNA)	https://geome-db.org/record/ark:/21547/Fit2	EX-22-06	https://repository.library.noaa.gov/view/noaa/49989	Central North Atlantic: SW St. Croix	2022-08-30T19:06:50Z				missing: not provided	missing: not provided	missing: not provided			ROV				Longmire's Buffer Solution												0.45														0	L															412.6400146	412.6400146			14.26099968					35.88299942																4.491000175	mg/L																																																											DIVE8	Bottle 3								bottle 3		
EX2206_D08_02W	sample			EX2206_D08_02W					-64.86974335	17.58406258					EX2206	Voyage to the Ridge 2022 [Expedition 3]	https://oceanexplorer.noaa.gov/okeanos/explorations/22voyage-to-the-ridge/welcome.html	8/6/22	9/2/22	Central North Atlantic	EX2206_eDNA (EX2206_eDNA)	https://geome-db.org/record/ark:/21547/Fit2	EX-22-06	https://repository.library.noaa.gov/view/noaa/49989	Central North Atlantic: SW St. Croix	2022-08-30T16:38:18Z				missing: not provided	missing: not provided	missing: not provided			ROV				Longmire's Buffer Solution												0.45														0	L															492.9580078	492.9580078			12.67800045					35.61299896																4.296999931	mg/L																																																											DIVE8	Bottle 2								bottle 2		
EX2206_D07_BLW	negative control	field negative		EX2206_D07_BLW					not applicable: control sample	not applicable: control sample					EX2206	Voyage to the Ridge 2022 [Expedition 3]	https://oceanexplorer.noaa.gov/okeanos/explorations/22voyage-to-the-ridge/welcome.html	8/6/22	9/2/22	Central North Atlantic	EX2206_eDNA (EX2206_eDNA)	https://geome-db.org/record/ark:/21547/Fit2	EX-22-06	https://repository.library.noaa.gov/view/noaa/49989	Central North Atlantic: Lang Bank	not applicable: control sample				missing: not provided	missing: not provided	missing: not provided			ROV				Longmire's Buffer Solution												missing: not provided														0	L															not applicable: control sample	not applicable: control sample			not applicable: control sample					not applicable: control sample																not applicable: control sample	not applicable: control sample																																																											DIVE7									Blank Water Specimen		
EX2206_D07_04W	sample			EX2206_D07_04W					-64.44007111	17.8379612					EX2206	Voyage to the Ridge 2022 [Expedition 3]	https://oceanexplorer.noaa.gov/okeanos/explorations/22voyage-to-the-ridge/welcome.html	8/6/22	9/2/22	Central North Atlantic	EX2206_eDNA (EX2206_eDNA)	https://geome-db.org/record/ark:/21547/Fit2	EX-22-06	https://repository.library.noaa.gov/view/noaa/49989	Central North Atlantic: Lang Bank	2022-08-29T20:06:04Z				missing: not provided	missing: not provided	missing: not provided			ROV				Longmire's Buffer Solution												0.45														0	L															268.1610107	268.1610107			19.24099922					36.64300156																3.405999899	mg/L																																																											DIVE7	Bottle 4								bottle 4		
EX2206_D07_03W	sample			EX2206_D07_03W					-64.44047546	17.84150314					EX2206	Voyage to the Ridge 2022 [Expedition 3]	https://oceanexplorer.noaa.gov/okeanos/explorations/22voyage-to-the-ridge/welcome.html	8/6/22	9/2/22	Central North Atlantic	EX2206_eDNA (EX2206_eDNA)	https://geome-db.org/record/ark:/21547/Fit2	EX-22-06	https://repository.library.noaa.gov/view/noaa/49989	Central North Atlantic: Lang Bank	2022-08-29T17:20:01Z				missing: not provided	missing: not provided	missing: not provided			ROV				Longmire's Buffer Solution												0.45														0	L															496.7359924	496.7359924			12.58699989					35.59899902																3.40199995	mg/L																																																											DIVE7	Bottle 3								bottle 3		
EX2206_D07_02W	sample			EX2206_D07_02W					-64.44065857	17.84173775					EX2206	Voyage to the Ridge 2022 [Expedition 3]	https://oceanexplorer.noaa.gov/okeanos/explorations/22voyage-to-the-ridge/welcome.html	8/6/22	9/2/22	Central North Atlantic	EX2206_eDNA (EX2206_eDNA)	https://geome-db.org/record/ark:/21547/Fit2	EX-22-06	https://repository.library.noaa.gov/view/noaa/49989	Central North Atlantic: Lang Bank	2022-08-29T17:04:44Z				missing: not provided	missing: not provided	missing: not provided			ROV				Longmire's Buffer Solution												0.45														0	L															513.3140259	513.3140259			11.85400009					35.49300003																3.075000048	mg/L																																																											DIVE7	Bottle 2								bottle 2		
EX2206_D07_01W	sample			EX2206_D07_01W					-64.44189453	17.84610748					EX2206	Voyage to the Ridge 2022 [Expedition 3]	https://oceanexplorer.noaa.gov/okeanos/explorations/22voyage-to-the-ridge/welcome.html	8/6/22	9/2/22	Central North Atlantic	EX2206_eDNA (EX2206_eDNA)	https://geome-db.org/record/ark:/21547/Fit2	EX-22-06	https://repository.library.noaa.gov/view/noaa/49989	Central North Atlantic: Lang Bank	2022-08-29T12:43:35Z				missing: not provided	missing: not provided	missing: not provided			ROV				Longmire's Buffer Solution												0.45														0	L															517.8079834	517.8079834			12.99699974					35.69800186																3.694000006	mg/L																																																											DIVE7	Bottle 1								bottle 1 DSL		
EX2206_D06_BLW	negative control	field negative		EX2206_D06_BLW					not applicable: control sample	not applicable: control sample					EX2206	Voyage to the Ridge 2022 [Expedition 3]	https://oceanexplorer.noaa.gov/okeanos/explorations/22voyage-to-the-ridge/welcome.html	8/6/22	9/2/22	Central North Atlantic	EX2206_eDNA (EX2206_eDNA)	https://geome-db.org/record/ark:/21547/Fit2	EX-22-06	https://repository.library.noaa.gov/view/noaa/49989	Central North Atlantic: Mona Block	not applicable: control sample				missing: not provided	missing: not provided	missing: not provided			ROV				Longmire's Buffer Solution												missing: not provided														0	L															not applicable: control sample	not applicable: control sample			not applicable: control sample					not applicable: control sample																not applicable: control sample	not applicable: control sample																																																											DIVE6									Blank Water Specimen		
EX2206_D06_02W	sample			EX2206_D06_02W					-67.56829834	19.04016876					EX2206	Voyage to the Ridge 2022 [Expedition 3]	https://oceanexplorer.noaa.gov/okeanos/explorations/22voyage-to-the-ridge/welcome.html	8/6/22	9/2/22	Central North Atlantic	EX2206_eDNA (EX2206_eDNA)	https://geome-db.org/record/ark:/21547/Fit2	EX-22-06	https://repository.library.noaa.gov/view/noaa/49989	Central North Atlantic: Mona Block	2022-08-26T16:55:56Z				missing: not provided	missing: not provided	missing: not provided			ROV				Frozen												0.45														0	L															631.4860229	631.4860229			11.35400009					35.44400024																3.638000011	mg/L																																																											DIVE6	Bottle 2								bottle 2		
EX2206_D06_01W	sample			EX2206_D06_01W					-67.56816101	19.03998947					EX2206	Voyage to the Ridge 2022 [Expedition 3]	https://oceanexplorer.noaa.gov/okeanos/explorations/22voyage-to-the-ridge/welcome.html	8/6/22	9/2/22	Central North Atlantic	EX2206_eDNA (EX2206_eDNA)	https://geome-db.org/record/ark:/21547/Fit2	EX-22-06	https://repository.library.noaa.gov/view/noaa/49989	Central North Atlantic: Mona Block	2022-08-26T16:53:23Z				missing: not provided	missing: not provided	missing: not provided			ROV				Frozen												0.45														0	L															554.117981	554.117981			12.93200016					35.65599823																3.84100008	mg/L																																																											DIVE6	Bottle 1								bottle 1		
EX2206_D04_BLW	negative control	field negative		EX2206_D04_BLW					not applicable: control sample	not applicable: control sample					EX2206	Voyage to the Ridge 2022 [Expedition 3]	https://oceanexplorer.noaa.gov/okeanos/explorations/22voyage-to-the-ridge/welcome.html	8/6/22	9/2/22	Central North Atlantic	EX2206_eDNA (EX2206_eDNA)	https://geome-db.org/record/ark:/21547/Fit2	EX-22-06	https://repository.library.noaa.gov/view/noaa/49989	Central North Atlantic: Mid-Atlantic Ridge - Western Kane Fracture Zone - Transform Fault	not applicable: control sample				missing: not provided	missing: not provided	missing: not provided			ROV				Longmire's Buffer Solution												missing: not provided														0	L															not applicable: control sample	not applicable: control sample			not applicable: control sample					not applicable: control sample																not applicable: control sample	not applicable: control sample																																																											DIVE4									Blank Water Specimen		
EX2206_D04_06W	sample			EX2206_D04_06W					-46.07453537	23.94636154					EX2206	Voyage to the Ridge 2022 [Expedition 3]	https://oceanexplorer.noaa.gov/okeanos/explorations/22voyage-to-the-ridge/welcome.html	8/6/22	9/2/22	Central North Atlantic	EX2206_eDNA (EX2206_eDNA)	https://geome-db.org/record/ark:/21547/Fit2	EX-22-06	https://repository.library.noaa.gov/view/noaa/49989	Central North Atlantic: Mid-Atlantic Ridge - Western Kane Fracture Zone - Transform Fault	2022-08-18T14:34:53Z				missing: not provided	missing: not provided	missing: not provided			ROV				Longmire's Buffer Solution												0.45														0	L															1724.979004	1724.979004			4.282999992					35.04700089																7.359000206	mg/L																																																											DIVE4	Bottle 2								bottle 2		
EX2206_D04_01W	sample			EX2206_D04_01W					-46.07843781	23.94676971					EX2206	Voyage to the Ridge 2022 [Expedition 3]	https://oceanexplorer.noaa.gov/okeanos/explorations/22voyage-to-the-ridge/welcome.html	8/6/22	9/2/22	Central North Atlantic	EX2206_eDNA (EX2206_eDNA)	https://geome-db.org/record/ark:/21547/Fit2	EX-22-06	https://repository.library.noaa.gov/view/noaa/49989	Central North Atlantic: Mid-Atlantic Ridge - Western Kane Fracture Zone - Transform Fault	2022-08-18T11:42:00Z				missing: not provided	missing: not provided	missing: not provided			ROV				Frozen												0.45														0	L															1914.188965	1914.188965			3.924000025					35.02700043																7.495999813	mg/L																																																											DIVE4	Bottle 1								bottle 1		
EX2206_D03_BLW	negative control	field negative		EX2206_D03_BLW					not applicable: control sample	not applicable: control sample					EX2206	Voyage to the Ridge 2022 [Expedition 3]	https://oceanexplorer.noaa.gov/okeanos/explorations/22voyage-to-the-ridge/welcome.html	8/6/22	9/2/22	Central North Atlantic	EX2206_eDNA (EX2206_eDNA)	https://geome-db.org/record/ark:/21547/Fit2	EX-22-06	https://repository.library.noaa.gov/view/noaa/49989	Central North Atlantic: Mid-water Azores Plateau	not applicable: control sample				missing: not provided	missing: not provided	missing: not provided			ROV				Longmire's Buffer Solution												missing: not provided														0	L															not applicable: control sample	not applicable: control sample			not applicable: control sample					not applicable: control sample																not applicable: control sample	not applicable: control sample																																																											DIVE3									Blank Water Specimen		
EX2206_D03_05W	sample			EX2206_D03_05W					-26.77840233	38.01970673					EX2206	Voyage to the Ridge 2022 [Expedition 3]	https://oceanexplorer.noaa.gov/okeanos/explorations/22voyage-to-the-ridge/welcome.html	8/6/22	9/2/22	Central North Atlantic	EX2206_eDNA (EX2206_eDNA)	https://geome-db.org/record/ark:/21547/Fit2	EX-22-06	https://repository.library.noaa.gov/view/noaa/49989	Central North Atlantic: Mid-water Azores Plateau	2022-08-09T15:14:31Z				missing: not provided	missing: not provided	missing: not provided			ROV				Longmire's Buffer Solution												0.45														0	L															901.0780029	901.0780029			9.706000328					35.67100143																5.652999878	mg/L																																																											DIVE3									midwater transect at 9 m		
EX2206_D03_04W	sample			EX2206_D03_04W					-26.77977943	38.01791					EX2206	Voyage to the Ridge 2022 [Expedition 3]	https://oceanexplorer.noaa.gov/okeanos/explorations/22voyage-to-the-ridge/welcome.html	8/6/22	9/2/22	Central North Atlantic	EX2206_eDNA (EX2206_eDNA)	https://geome-db.org/record/ark:/21547/Fit2	EX-22-06	https://repository.library.noaa.gov/view/noaa/49989	Central North Atlantic: Mid-water Azores Plateau	2022-08-09T14:06:08Z				missing: not provided	missing: not provided	missing: not provided			ROV				Longmire's Buffer Solution												0.45														0	L															1201.512939	1201.512939			7.150000095					35.39199829																6.728000164	mg/L																																																											DIVE3	Bottle 2								bottle 2		
EX2206_D03_03W	sample			EX2206_D03_03W					missing: not provided	missing: not provided					EX2206	Voyage to the Ridge 2022 [Expedition 3]	https://oceanexplorer.noaa.gov/okeanos/explorations/22voyage-to-the-ridge/welcome.html	8/6/22	9/2/22	Central North Atlantic	EX2206_eDNA (EX2206_eDNA)	https://geome-db.org/record/ark:/21547/Fit2	EX-22-06	https://repository.library.noaa.gov/view/noaa/49989	missing: not provided	missing: not provided				missing: not provided	missing: not provided	missing: not provided																																																																																																																																																	
