# requirement_level_code	M	M	M	M	R	R	R	R	O	O	R	R	R	R	R	R	O
# section	PCR	PCR	Library preparation sequencing	Library preparation sequencing	Library preparation sequencing	Library preparation sequencing	Library preparation sequencing	Library preparation sequencing	Library preparation sequencing	Library preparation sequencing	Library preparation sequencing	Library preparation sequencing	Library preparation sequencing	Library preparation sequencing	Library preparation sequencing	Bioinformatics	User defined
samp_name	assay_name	pcr_plate_id	lib_id	seq_run_id	lib_conc	lib_conc_unit	lib_conc_meth	phix_perc	mid_forward	mid_reverse	filename	filename2	checksum_filename	checksum_filename2	associatedSequences	input_read_count	seq_samp_id
EX2205_D05_12W	Phytoplankton-18S-V4-Stoeck-Piredda		EX2205_D05_12_18S_S151	EX2205part							EX2205_D05_12_18S_S151_R1_001.fastq.gz	EX2205_D05_12_18S_S151_R2_001.fastq.gz					
EX2205_D05_12W	Metazoa-COI-Leray-Geller		EX2205_D05_12_COI_S63	EX2205part							EX2205_D05_12_COI_S63_R1_001.fastq.gz	EX2205_D05_12_COI_S63_R2_001.fastq.gz					
EX2205_D05_11W	Phytoplankton-18S-V4-Stoeck-Piredda		EX2205_D05_11_18S_S150	EX2205part							EX2205_D05_11_18S_S150_R1_001.fastq.gz	EX2205_D05_11_18S_S150_R2_001.fastq.gz					
EX2205_D05_11W	Metazoa-COI-Leray-Geller		EX2205_D05_11_COI_S62	EX2205part							EX2205_D05_11_COI_S62_R1_001.fastq.gz	EX2205_D05_11_COI_S62_R2_001.fastq.gz					
EX2205_D05_08W	Phytoplankton-18S-V4-Stoeck-Piredda		EX2205_D05_08_18S_S149	EX2205part							EX2205_D05_08_18S_S149_R1_001.fastq.gz	EX2205_D05_08_18S_S149_R2_001.fastq.gz					
EX2205_D05_08W	Metazoa-COI-Leray-Geller		EX2205_D05_08_COI_S61	EX2205part							EX2205_D05_08_COI_S61_R1_001.fastq.gz	EX2205_D05_08_COI_S61_R2_001.fastq.gz					
EX2205_D05_02W	Phytoplankton-18S-V4-Stoeck-Piredda		EX2205_D05_02_18S_S148	EX2205part							EX2205_D05_02_18S_S148_R1_001.fastq.gz	EX2205_D05_02_18S_S148_R2_001.fastq.gz					
EX2205_D05_02W	Metazoa-COI-Leray-Geller		EX2205_D05_02_COI_S60	EX2205part							EX2205_D05_02_COI_S60_R1_001.fastq.gz	EX2205_D05_02_COI_S60_R2_001.fastq.gz					
EX2205_D05_01W	Phytoplankton-18S-V4-Stoeck-Piredda		EX2205_D05_01_18S_S147	EX2205part							EX2205_D05_01_18S_S147_R1_001.fastq.gz	EX2205_D05_01_18S_S147_R2_001.fastq.gz					
EX2205_D05_01W	Metazoa-COI-Leray-Geller		EX2205_D05_01_COI_S59	EX2205part							EX2205_D05_01_COI_S59_R1_001.fastq.gz	EX2205_D05_01_COI_S59_R2_001.fastq.gz					
EX2205_D04_BLW	Phytoplankton-18S-V4-Stoeck-Piredda		EX2205_D04_BLK_18S_S146	EX2205part							EX2205_D04_BLK_18S_S146_R1_001.fastq.gz	EX2205_D04_BLK_18S_S146_R2_001.fastq.gz					
EX2205_D04_BLW	Metazoa-COI-Leray-Geller		EX2205_D04_BLK_COI_S58	EX2205part							EX2205_D04_BLK_COI_S58_R1_001.fastq.gz	EX2205_D04_BLK_COI_S58_R2_001.fastq.gz					
EX2205_D04_07W	Phytoplankton-18S-V4-Stoeck-Piredda		EX2205_D04_07_18S_S145	EX2205part							EX2205_D04_07_18S_S145_R1_001.fastq.gz	EX2205_D04_07_18S_S145_R2_001.fastq.gz					
EX2205_D04_07W	Metazoa-COI-Leray-Geller		EX2205_D04_07_COI_S57	EX2205part							EX2205_D04_07_COI_S57_R1_001.fastq.gz	EX2205_D04_07_COI_S57_R2_001.fastq.gz					
EX2205_D04_06W	Phytoplankton-18S-V4-Stoeck-Piredda		EX2205_D04_06_18S_S144	EX2205part							EX2205_D04_06_18S_S144_R1_001.fastq.gz	EX2205_D04_06_18S_S144_R2_001.fastq.gz					
EX2205_D04_06W	Metazoa-COI-Leray-Geller		EX2205_D04_06_COI_S56	EX2205part							EX2205_D04_06_COI_S56_R1_001.fastq.gz	EX2205_D04_06_COI_S56_R2_001.fastq.gz					
EX2205_D04_04W	Phytoplankton-18S-V4-Stoeck-Piredda		EX2205_D04_04_18S_S143	EX2205part							EX2205_D04_04_18S_S143_R1_001.fastq.gz	EX2205_D04_04_18S_S143_R2_001.fastq.gz					
EX2205_D04_04W	Metazoa-COI-Leray-Geller		EX2205_D04_04_COI_S55	EX2205part							EX2205_D04_04_COI_S55_R1_001.fastq.gz	EX2205_D04_04_COI_S55_R2_001.fastq.gz					
EX2205_D04_02W	Phytoplankton-18S-V4-Stoeck-Piredda		EX2205_D04_02_18S_S142	EX2205part							EX2205_D04_02_18S_S142_R1_001.fastq.gz	EX2205_D04_02_18S_S142_R2_001.fastq.gz					
EX2205_D04_02W	Metazoa-COI-Leray-Geller		EX2205_D04_02_COI_S54	EX2205part							EX2205_D04_02_COI_S54_R1_001.fastq.gz	EX2205_D04_02_COI_S54_R2_001.fastq.gz					
EX2205_D04_01W	Phytoplankton-18S-V4-Stoeck-Piredda		EX2205_D04_01_18S_S141	EX2205part							EX2205_D04_01_18S_S141_R1_001.fastq.gz	EX2205_D04_01_18S_S141_R2_001.fastq.gz					
EX2205_D04_01W	Metazoa-COI-Leray-Geller		EX2205_D04_01_COI_S53	EX2205part							EX2205_D04_01_COI_S53_R1_001.fastq.gz	EX2205_D04_01_COI_S53_R2_001.fastq.gz					
EX2205_D03_BLW	Phytoplankton-18S-V4-Stoeck-Piredda		EX2205_D03_BLK_18S_S140	EX2205part							EX2205_D03_BLK_18S_S140_R1_001.fastq.gz	EX2205_D03_BLK_18S_S140_R2_001.fastq.gz					
EX2205_D03_BLW	Metazoa-COI-Leray-Geller		EX2205_D03_BLK_COI_S52	EX2205part							EX2205_D03_BLK_COI_S52_R1_001.fastq.gz	EX2205_D03_BLK_COI_S52_R2_001.fastq.gz					
EX2205_D03_09W	Phytoplankton-18S-V4-Stoeck-Piredda		EX2205_D03_09_18S_S139	EX2205part							EX2205_D03_09_18S_S139_R1_001.fastq.gz	EX2205_D03_09_18S_S139_R2_001.fastq.gz					
EX2205_D03_09W	Metazoa-COI-Leray-Geller		EX2205_D03_09_COI_S51	EX2205part							EX2205_D03_09_COI_S51_R1_001.fastq.gz	EX2205_D03_09_COI_S51_R2_001.fastq.gz					
EX2205_D03_08W	Phytoplankton-18S-V4-Stoeck-Piredda		EX2205_D03_08_18S_S138	EX2205part							EX2205_D03_08_18S_S138_R1_001.fastq.gz	EX2205_D03_08_18S_S138_R2_001.fastq.gz					
EX2205_D03_08W	Metazoa-COI-Leray-Geller		EX2205_D03_08_COI_S50	EX2205part							EX2205_D03_08_COI_S50_R1_001.fastq.gz	EX2205_D03_08_COI_S50_R2_001.fastq.gz					
EX2205_D03_04W	Phytoplankton-18S-V4-Stoeck-Piredda		EX2205_D03_04_18S_S137	EX2205part							EX2205_D03_04_18S_S137_R1_001.fastq.gz	EX2205_D03_04_18S_S137_R2_001.fastq.gz					
EX2205_D03_04W	Metazoa-COI-Leray-Geller		EX2205_D03_04_COI_S49	EX2205part							EX2205_D03_04_COI_S49_R1_001.fastq.gz	EX2205_D03_04_COI_S49_R2_001.fastq.gz					
EX2205_D03_02W	Phytoplankton-18S-V4-Stoeck-Piredda		EX2205_D03_02_18S_S136	EX2205part							EX2205_D03_02_18S_S136_R1_001.fastq.gz	EX2205_D03_02_18S_S136_R2_001.fastq.gz					
EX2205_D03_02W	Metazoa-COI-Leray-Geller		EX2205_D03_02_COI_S48	EX2205part							EX2205_D03_02_COI_S48_R1_001.fastq.gz	EX2205_D03_02_COI_S48_R2_001.fastq.gz					
EX2205_D03_01W	Phytoplankton-18S-V4-Stoeck-Piredda		EX2205_D03_01_18S_S135	EX2205part							EX2205_D03_01_18S_S135_R1_001.fastq.gz	EX2205_D03_01_18S_S135_R2_001.fastq.gz					
EX2205_D03_01W	Metazoa-COI-Leray-Geller		EX2205_D03_01_COI_S47	EX2205part							EX2205_D03_01_COI_S47_R1_001.fastq.gz	EX2205_D03_01_COI_S47_R2_001.fastq.gz					
EX2205_D02_BLW	Phytoplankton-18S-V4-Stoeck-Piredda		EX2205_D02_BLK_18S_S134	EX2205part							EX2205_D02_BLK_18S_S134_R1_001.fastq.gz	EX2205_D02_BLK_18S_S134_R2_001.fastq.gz					
EX2205_D02_BLW	Metazoa-COI-Leray-Geller		EX2205_D02_BLK_COI_S46	EX2205part							EX2205_D02_BLK_COI_S46_R1_001.fastq.gz	EX2205_D02_BLK_COI_S46_R2_001.fastq.gz					
EX2205_D02_12W	Phytoplankton-18S-V4-Stoeck-Piredda		EX2205_D02_12_18S_S133	EX2205part							EX2205_D02_12_18S_S133_R1_001.fastq.gz	EX2205_D02_12_18S_S133_R2_001.fastq.gz					
EX2205_D02_12W	Metazoa-COI-Leray-Geller		EX2205_D02_12_COI_S45	EX2205part							EX2205_D02_12_COI_S45_R1_001.fastq.gz	EX2205_D02_12_COI_S45_R2_001.fastq.gz					
EX2205_D02_11W	Phytoplankton-18S-V4-Stoeck-Piredda		EX2205_D02_11_18S_S132	EX2205part							EX2205_D02_11_18S_S132_R1_001.fastq.gz	EX2205_D02_11_18S_S132_R2_001.fastq.gz					
EX2205_D02_11W	Metazoa-COI-Leray-Geller		EX2205_D02_11_COI_S44	EX2205part							EX2205_D02_11_COI_S44_R1_001.fastq.gz	EX2205_D02_11_COI_S44_R2_001.fastq.gz					
EX2205_D02_09W	Phytoplankton-18S-V4-Stoeck-Piredda		EX2205_D02_09_18S_S131	EX2205part							EX2205_D02_09_18S_S131_R1_001.fastq.gz	EX2205_D02_09_18S_S131_R2_001.fastq.gz					
EX2205_D02_09W	Metazoa-COI-Leray-Geller		EX2205_D02_09_COI_S43	EX2205part							EX2205_D02_09_COI_S43_R1_001.fastq.gz	EX2205_D02_09_COI_S43_R2_001.fastq.gz					
EX2205_D02_02W	Phytoplankton-18S-V4-Stoeck-Piredda		EX2205_D02_02_18S_S130	EX2205part							EX2205_D02_02_18S_S130_R1_001.fastq.gz	EX2205_D02_02_18S_S130_R2_001.fastq.gz					
EX2205_D02_02W	Metazoa-COI-Leray-Geller		EX2205_D02_02_COI_S42	EX2205part							EX2205_D02_02_COI_S42_R1_001.fastq.gz	EX2205_D02_02_COI_S42_R2_001.fastq.gz					
EX2205_D02_01W	Phytoplankton-18S-V4-Stoeck-Piredda		EX2205_D02_01_18S_S129	EX2205part							EX2205_D02_01_18S_S129_R1_001.fastq.gz	EX2205_D02_01_18S_S129_R2_001.fastq.gz					
EX2205_D02_01W	Metazoa-COI-Leray-Geller		EX2205_D02_01_COI_S41	EX2205part							EX2205_D02_01_COI_S41_R1_001.fastq.gz	EX2205_D02_01_COI_S41_R2_001.fastq.gz					
EX2205_D01_BLW	Phytoplankton-18S-V4-Stoeck-Piredda		EX2205_D01_BLK_18S_S128	EX2205part							EX2205_D01_BLK_18S_S128_R1_001.fastq.gz	EX2205_D01_BLK_18S_S128_R2_001.fastq.gz					
EX2205_D01_BLW	Metazoa-COI-Leray-Geller		EX2205_D01_BLK_COI_S40	EX2205part							EX2205_D01_BLK_COI_S40_R1_001.fastq.gz	EX2205_D01_BLK_COI_S40_R2_001.fastq.gz					
EX2205_D01_11W	Phytoplankton-18S-V4-Stoeck-Piredda		EX2205_D01_11_18S_S127	EX2205part							EX2205_D01_11_18S_S127_R1_001.fastq.gz	EX2205_D01_11_18S_S127_R2_001.fastq.gz					
EX2205_D01_11W	Metazoa-COI-Leray-Geller		EX2205_D01_11_COI_S39	EX2205part							EX2205_D01_11_COI_S39_R1_001.fastq.gz	EX2205_D01_11_COI_S39_R2_001.fastq.gz					
EX2205_D01_10W	Phytoplankton-18S-V4-Stoeck-Piredda		EX2205_D01_10_18S_S126	EX2205part							EX2205_D01_10_18S_S126_R1_001.fastq.gz	EX2205_D01_10_18S_S126_R2_001.fastq.gz					
EX2205_D01_10W	Metazoa-COI-Leray-Geller		EX2205_D01_10_COI_S38	EX2205part							EX2205_D01_10_COI_S38_R1_001.fastq.gz	EX2205_D01_10_COI_S38_R2_001.fastq.gz					
EX2205_D01_09W	Phytoplankton-18S-V4-Stoeck-Piredda		EX2205_D01_09_18S_S125	EX2205part							EX2205_D01_09_18S_S125_R1_001.fastq.gz	EX2205_D01_09_18S_S125_R2_001.fastq.gz					
EX2205_D01_09W	Metazoa-COI-Leray-Geller		EX2205_D01_09_COI_S37	EX2205part							EX2205_D01_09_COI_S37_R1_001.fastq.gz	EX2205_D01_09_COI_S37_R2_001.fastq.gz					
EX2205_D01_02W	Phytoplankton-18S-V4-Stoeck-Piredda		EX2205_D01_02_18S_S124	EX2205part							EX2205_D01_02_18S_S124_R1_001.fastq.gz	EX2205_D01_02_18S_S124_R2_001.fastq.gz					
EX2205_D01_02W	Metazoa-COI-Leray-Geller		EX2205_D01_02_COI_S36	EX2205part							EX2205_D01_02_COI_S36_R1_001.fastq.gz	EX2205_D01_02_COI_S36_R2_001.fastq.gz					
EX2205_D01_01W	Phytoplankton-18S-V4-Stoeck-Piredda		EX2205_D01_01_18S_S123	EX2205part							EX2205_D01_01_18S_S123_R1_001.fastq.gz	EX2205_D01_01_18S_S123_R2_001.fastq.gz					
EX2205_D01_01W	Metazoa-COI-Leray-Geller		EX2205_D01_01_COI_S35	EX2205part							EX2205_D01_01_COI_S35_R1_001.fastq.gz	EX2205_D01_01_COI_S35_R2_001.fastq.gz					
EX2203_ROS10_Blank	Phytoplankton-18S-V4-Stoeck-Piredda		EX2203-R10-Blank-18S_S94_L001	OKEX2203_CTD							EX2203-R10-Blank-18S_S94_L001_R1_001.fastq.gz	EX2203-R10-Blank-18S_S94_L001_R2_001.fastq.gz					
EX2203_ROS10_Blank	Metazoa-COI-Leray-Geller		EX2203-R10-Blank-COI_S46_L001	OKEX2203_CTD							EX2203-R10-Blank-COI_S46_L001_R1_001.fastq.gz	EX2203-R10-Blank-COI_S46_L001_R2_001.fastq.gz					
EX2203_ROS10_B04	Phytoplankton-18S-V4-Stoeck-Piredda		EX2203-R10-B04-18S_S93_L001	OKEX2203_CTD							EX2203-R10-B04-18S_S93_L001_R1_001.fastq.gz	EX2203-R10-B04-18S_S93_L001_R2_001.fastq.gz					
EX2203_ROS10_B04	Metazoa-COI-Leray-Geller		EX2203-R10-B04-COI_S45_L001	OKEX2203_CTD							EX2203-R10-B04-COI_S45_L001_R1_001.fastq.gz	EX2203-R10-B04-COI_S45_L001_R2_001.fastq.gz					
EX2203_ROS10_B02	Phytoplankton-18S-V4-Stoeck-Piredda		EX2203-R10-B02-18S_S92_L001	OKEX2203_CTD							EX2203-R10-B02-18S_S92_L001_R1_001.fastq.gz	EX2203-R10-B02-18S_S92_L001_R2_001.fastq.gz					
EX2203_ROS10_B02	Metazoa-COI-Leray-Geller		EX2203-R10-B02-COI_S44_L001	OKEX2203_CTD							EX2203-R10-B02-COI_S44_L001_R1_001.fastq.gz	EX2203-R10-B02-COI_S44_L001_R2_001.fastq.gz					
EX2203_ROS10_B01	Phytoplankton-18S-V4-Stoeck-Piredda		EX2203-R10-B01-18S_S91_L001	OKEX2203_CTD							EX2203-R10-B01-18S_S91_L001_R1_001.fastq.gz	EX2203-R10-B01-18S_S91_L001_R2_001.fastq.gz					
EX2203_ROS10_B01	Metazoa-COI-Leray-Geller		EX2203-R10-B01-COI_S43_L001	OKEX2203_CTD							EX2203-R10-B01-COI_S43_L001_R1_001.fastq.gz	EX2203-R10-B01-COI_S43_L001_R2_001.fastq.gz					
EX2203_ROS09_Blank	Phytoplankton-18S-V4-Stoeck-Piredda		EX2203-R09-Blank-18S_S90_L001	OKEX2203_CTD							EX2203-R09-Blank-18S_S90_L001_R1_001.fastq.gz	EX2203-R09-Blank-18S_S90_L001_R2_001.fastq.gz					
EX2203_ROS09_Blank	Metazoa-COI-Leray-Geller		EX2203-R09-Blank-COI_S42_L001	OKEX2203_CTD							EX2203-R09-Blank-COI_S42_L001_R1_001.fastq.gz	EX2203-R09-Blank-COI_S42_L001_R2_001.fastq.gz					
EX2203_ROS09_B06	Phytoplankton-18S-V4-Stoeck-Piredda		EX2203-R09-B06-18S_S89_L001	OKEX2203_CTD							EX2203-R09-B06-18S_S89_L001_R1_001.fastq.gz	EX2203-R09-B06-18S_S89_L001_R2_001.fastq.gz					
EX2203_ROS09_B06	Metazoa-COI-Leray-Geller		EX2203-R09-B06-COI_S41_L001	OKEX2203_CTD							EX2203-R09-B06-COI_S41_L001_R1_001.fastq.gz	EX2203-R09-B06-COI_S41_L001_R2_001.fastq.gz					
EX2203_ROS09_B05	Phytoplankton-18S-V4-Stoeck-Piredda		EX2203-R09-B05-18S_S88_L001	OKEX2203_CTD							EX2203-R09-B05-18S_S88_L001_R1_001.fastq.gz	EX2203-R09-B05-18S_S88_L001_R2_001.fastq.gz					
EX2203_ROS09_B05	Metazoa-COI-Leray-Geller		EX2203-R09-B05-COI_S40_L001	OKEX2203_CTD							EX2203-R09-B05-COI_S40_L001_R1_001.fastq.gz	EX2203-R09-B05-COI_S40_L001_R2_001.fastq.gz					
EX2203_ROS09_B04	Phytoplankton-18S-V4-Stoeck-Piredda		EX2203-R09-B04-18S_S87_L001	OKEX2203_CTD							EX2203-R09-B04-18S_S87_L001_R1_001.fastq.gz	EX2203-R09-B04-18S_S87_L001_R2_001.fastq.gz					
EX2203_ROS09_B04	Metazoa-COI-Leray-Geller		EX2203-R09-B04-COI_S39_L001	OKEX2203_CTD							EX2203-R09-B04-COI_S39_L001_R1_001.fastq.gz	EX2203-R09-B04-COI_S39_L001_R2_001.fastq.gz					
EX2203_ROS09_B03	Phytoplankton-18S-V4-Stoeck-Piredda		EX2203-R09-B03-18S_S86_L001	OKEX2203_CTD							EX2203-R09-B03-18S_S86_L001_R1_001.fastq.gz	EX2203-R09-B03-18S_S86_L001_R2_001.fastq.gz					
EX2203_ROS09_B03	Metazoa-COI-Leray-Geller		EX2203-R09-B03-COI_S38_L001	OKEX2203_CTD							EX2203-R09-B03-COI_S38_L001_R1_001.fastq.gz	EX2203-R09-B03-COI_S38_L001_R2_001.fastq.gz					
EX2203_ROS09_B02	Phytoplankton-18S-V4-Stoeck-Piredda		EX2203-R09-B02-18S_S85_L001	OKEX2203_CTD							EX2203-R09-B02-18S_S85_L001_R1_001.fastq.gz	EX2203-R09-B02-18S_S85_L001_R2_001.fastq.gz					
EX2203_ROS09_B02	Metazoa-COI-Leray-Geller		EX2203-R09-B02-COI_S37_L001	OKEX2203_CTD							EX2203-R09-B02-COI_S37_L001_R1_001.fastq.gz	EX2203-R09-B02-COI_S37_L001_R2_001.fastq.gz					
EX2203_ROS09_B01	Phytoplankton-18S-V4-Stoeck-Piredda		EX2203-R09-B01-18S_S84_L001	OKEX2203_CTD							EX2203-R09-B01-18S_S84_L001_R1_001.fastq.gz	EX2203-R09-B01-18S_S84_L001_R2_001.fastq.gz					
EX2203_ROS09_B01	Metazoa-COI-Leray-Geller		EX2203-R09-B01-COI_S36_L001	OKEX2203_CTD							EX2203-R09-B01-COI_S36_L001_R1_001.fastq.gz	EX2203-R09-B01-COI_S36_L001_R2_001.fastq.gz					
EX2203_ROS07_Blank	Phytoplankton-18S-V4-Stoeck-Piredda		EX2203-R07-Blank-18S_S83_L001	OKEX2203_CTD							EX2203-R07-Blank-18S_S83_L001_R1_001.fastq.gz	EX2203-R07-Blank-18S_S83_L001_R2_001.fastq.gz					
EX2203_ROS07_Blank	Metazoa-COI-Leray-Geller		EX2203-R07-Blank-COI_S35_L001	OKEX2203_CTD							EX2203-R07-Blank-COI_S35_L001_R1_001.fastq.gz	EX2203-R07-Blank-COI_S35_L001_R2_001.fastq.gz					
EX2203_ROS07_B06	Phytoplankton-18S-V4-Stoeck-Piredda		EX2203-R07-B06-18S_S82_L001	OKEX2203_CTD							EX2203-R07-B06-18S_S82_L001_R1_001.fastq.gz	EX2203-R07-B06-18S_S82_L001_R2_001.fastq.gz					
EX2203_ROS07_B06	Metazoa-COI-Leray-Geller		EX2203-R07-B06-COI_S34_L001	OKEX2203_CTD							EX2203-R07-B06-COI_S34_L001_R1_001.fastq.gz	EX2203-R07-B06-COI_S34_L001_R2_001.fastq.gz					
EX2203_ROS07_B05	Phytoplankton-18S-V4-Stoeck-Piredda		EX2203-R07-B05-18S_S81_L001	OKEX2203_CTD							EX2203-R07-B05-18S_S81_L001_R1_001.fastq.gz	EX2203-R07-B05-18S_S81_L001_R2_001.fastq.gz					
EX2203_ROS07_B05	Metazoa-COI-Leray-Geller		EX2203-R07-B05-COI_S33_L001	OKEX2203_CTD							EX2203-R07-B05-COI_S33_L001_R1_001.fastq.gz	EX2203-R07-B05-COI_S33_L001_R2_001.fastq.gz					
EX2203_ROS07_B04	Phytoplankton-18S-V4-Stoeck-Piredda		EX2203-R07-B04-18S_S80_L001	OKEX2203_CTD							EX2203-R07-B04-18S_S80_L001_R1_001.fastq.gz	EX2203-R07-B04-18S_S80_L001_R2_001.fastq.gz					
EX2203_ROS07_B04	Metazoa-COI-Leray-Geller		EX2203-R07-B04-COI_S32_L001	OKEX2203_CTD							EX2203-R07-B04-COI_S32_L001_R1_001.fastq.gz	EX2203-R07-B04-COI_S32_L001_R2_001.fastq.gz					
EX2203_ROS07_B03	Phytoplankton-18S-V4-Stoeck-Piredda		EX2203-R07-B03-18S_S79_L001	OKEX2203_CTD							EX2203-R07-B03-18S_S79_L001_R1_001.fastq.gz	EX2203-R07-B03-18S_S79_L001_R2_001.fastq.gz					
EX2203_ROS07_B03	Metazoa-COI-Leray-Geller		EX2203-R07-B03-COI_S31_L001	OKEX2203_CTD							EX2203-R07-B03-COI_S31_L001_R1_001.fastq.gz	EX2203-R07-B03-COI_S31_L001_R2_001.fastq.gz					
EX2203_ROS07_B02	Phytoplankton-18S-V4-Stoeck-Piredda		EX2203-R07-B02-18S_S78_L001	OKEX2203_CTD							EX2203-R07-B02-18S_S78_L001_R1_001.fastq.gz	EX2203-R07-B02-18S_S78_L001_R2_001.fastq.gz					
EX2203_ROS07_B02	Metazoa-COI-Leray-Geller		EX2203-R07-B02-COI_S30_L001	OKEX2203_CTD							EX2203-R07-B02-COI_S30_L001_R1_001.fastq.gz	EX2203-R07-B02-COI_S30_L001_R2_001.fastq.gz					
EX2203_ROS07_B01	Phytoplankton-18S-V4-Stoeck-Piredda		EX2203-R07-B01-18S_S77_L001	OKEX2203_CTD							EX2203-R07-B01-18S_S77_L001_R1_001.fastq.gz	EX2203-R07-B01-18S_S77_L001_R2_001.fastq.gz					
EX2203_ROS07_B01	Metazoa-COI-Leray-Geller		EX2203-R07-B01-COI_S29_L001	OKEX2203_CTD							EX2203-R07-B01-COI_S29_L001_R1_001.fastq.gz	EX2203-R07-B01-COI_S29_L001_R2_001.fastq.gz					
EX2203_ROS06_Blank	Phytoplankton-18S-V4-Stoeck-Piredda		EX2203-R06-Blank-18S_S76_L001	OKEX2203_CTD							EX2203-R06-Blank-18S_S76_L001_R1_001.fastq.gz	EX2203-R06-Blank-18S_S76_L001_R2_001.fastq.gz					
EX2203_ROS06_Blank	Metazoa-COI-Leray-Geller		EX2203-R06-Blank-COI_S28_L001	OKEX2203_CTD							EX2203-R06-Blank-COI_S28_L001_R1_001.fastq.gz	EX2203-R06-Blank-COI_S28_L001_R2_001.fastq.gz					
EX2203_ROS06_B06	Phytoplankton-18S-V4-Stoeck-Piredda		EX2203-R06-B06-18S_S75_L001	OKEX2203_CTD							EX2203-R06-B06-18S_S75_L001_R1_001.fastq.gz	EX2203-R06-B06-18S_S75_L001_R2_001.fastq.gz					
EX2203_ROS06_B06	Metazoa-COI-Leray-Geller		EX2203-R06-B06-COI_S27_L001	OKEX2203_CTD							EX2203-R06-B06-COI_S27_L001_R1_001.fastq.gz	EX2203-R06-B06-COI_S27_L001_R2_001.fastq.gz					
EX2203_ROS06_B05	Phytoplankton-18S-V4-Stoeck-Piredda		EX2203-R06-B05-18S_S74_L001	OKEX2203_CTD							EX2203-R06-B05-18S_S74_L001_R1_001.fastq.gz	EX2203-R06-B05-18S_S74_L001_R2_001.fastq.gz					
EX2203_ROS06_B05	Metazoa-COI-Leray-Geller		EX2203-R06-B05-COI_S26_L001	OKEX2203_CTD							EX2203-R06-B05-COI_S26_L001_R1_001.fastq.gz	EX2203-R06-B05-COI_S26_L001_R2_001.fastq.gz					
EX2203_ROS06_B04	Phytoplankton-18S-V4-Stoeck-Piredda		EX2203-R06-B04-18S_S73_L001	OKEX2203_CTD							EX2203-R06-B04-18S_S73_L001_R1_001.fastq.gz	EX2203-R06-B04-18S_S73_L001_R2_001.fastq.gz					
EX2203_ROS06_B04	Metazoa-COI-Leray-Geller		EX2203-R06-B04-COI_S25_L001	OKEX2203_CTD							EX2203-R06-B04-COI_S25_L001_R1_001.fastq.gz	EX2203-R06-B04-COI_S25_L001_R2_001.fastq.gz					
EX2203_ROS06_B03	Phytoplankton-18S-V4-Stoeck-Piredda		EX2203-R06-B03-18S_S72_L001	OKEX2203_CTD							EX2203-R06-B03-18S_S72_L001_R1_001.fastq.gz	EX2203-R06-B03-18S_S72_L001_R2_001.fastq.gz					
EX2203_ROS06_B03	Metazoa-COI-Leray-Geller		EX2203-R06-B03-COI_S24_L001	OKEX2203_CTD							EX2203-R06-B03-COI_S24_L001_R1_001.fastq.gz	EX2203-R06-B03-COI_S24_L001_R2_001.fastq.gz					
EX2203_ROS06_B02	Phytoplankton-18S-V4-Stoeck-Piredda		EX2203-R06-B02-18S_S71_L001	OKEX2203_CTD							EX2203-R06-B02-18S_S71_L001_R1_001.fastq.gz	EX2203-R06-B02-18S_S71_L001_R2_001.fastq.gz					
EX2203_ROS06_B02	Metazoa-COI-Leray-Geller		EX2203-R06-B02-COI_S23_L001	OKEX2203_CTD							EX2203-R06-B02-COI_S23_L001_R1_001.fastq.gz	EX2203-R06-B02-COI_S23_L001_R2_001.fastq.gz					
EX2203_ROS06_B01	Phytoplankton-18S-V4-Stoeck-Piredda		EX2203-R06-B01-18S_S70_L001	OKEX2203_CTD							EX2203-R06-B01-18S_S70_L001_R1_001.fastq.gz	EX2203-R06-B01-18S_S70_L001_R2_001.fastq.gz					
EX2203_ROS06_B01	Metazoa-COI-Leray-Geller		EX2203-R06-B01-COI_S22_L001	OKEX2203_CTD							EX2203-R06-B01-COI_S22_L001_R1_001.fastq.gz	EX2203-R06-B01-COI_S22_L001_R2_001.fastq.gz					
EX2203_ROS05_Blank	Phytoplankton-18S-V4-Stoeck-Piredda		EX2203-R05-Blank-18S_S69_L001	OKEX2203_CTD							EX2203-R05-Blank-18S_S69_L001_R1_001.fastq.gz	EX2203-R05-Blank-18S_S69_L001_R2_001.fastq.gz					
EX2203_ROS05_Blank	Metazoa-COI-Leray-Geller		EX2203-R05-Blank-COI_S21_L001	OKEX2203_CTD							EX2203-R05-Blank-COI_S21_L001_R1_001.fastq.gz	EX2203-R05-Blank-COI_S21_L001_R2_001.fastq.gz					
EX2203_ROS05_B06	Phytoplankton-18S-V4-Stoeck-Piredda		EX2203-R05-B06-18S_S68_L001	OKEX2203_CTD							EX2203-R05-B06-18S_S68_L001_R1_001.fastq.gz	EX2203-R05-B06-18S_S68_L001_R2_001.fastq.gz					
EX2203_ROS05_B06	Metazoa-COI-Leray-Geller		EX2203-R05-B06-COI_S20_L001	OKEX2203_CTD							EX2203-R05-B06-COI_S20_L001_R1_001.fastq.gz	EX2203-R05-B06-COI_S20_L001_R2_001.fastq.gz					
